YEAR,Quarter,LocationAbbr,LocationDesc,TopicTypeDesc,TopicDesc,MeasureDesc,Smokefree_Indoor_Air,Youth_Access,Licensure,Preemption,PreemptionAltValue,GeoLocation,TopicTypeId,TopicId,MeasureId
2021,1,WY,Wyoming,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-108.109830353 43.235541343),LEG,1046,1046COMB
2020,3,SC,South Carolina,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-81.045371207 33.998821303),LEG,1046,1046COMB
2017,3,PA,Pennsylvania,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-77.860700294 40.793730152),LEG,1046,1046COMB
2013,1,AL,Alabama,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.631860762 32.840571122),LEG,1046,1046COMB
2011,2,NY,New York,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-75.543970427 42.827001032),LEG,1046,1046COMB
1995,4,MA,Massachusetts,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-72.082690675 42.27687047),LEG,1046,1046COMB
2021,2,IN,Indiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.149960194 39.766910452),LEG,1046,1046COMB
2020,3,AL,Alabama,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.631860762 32.840571122),LEG,1046,1046COMB
2016,3,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2013,4,VT,Vermont,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-72.517640791 43.625381239),LEG,1046,1046COMB
2019,2,PA,Pennsylvania,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-77.860700294 40.793730152),LEG,1046,1046COMB
2018,3,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2013,1,NV,Nevada,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-117.071840564 39.49324039),LEG,1046,1046COMB
2019,1,OK,Oklahoma,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-97.521070214 35.472031356),LEG,1046,1046COMB
2001,4,MI,Michigan,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-84.71439027 44.661319543001),LEG,1046,1046COMB
2012,2,DC,District of Columbia,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-77.031961127 38.890371385),LEG,1046,1046COMB
2021,3,VA,Virginia,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-78.457890463 37.542680674),LEG,1046,1046COMB
2024,4,CA,California,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-120.999999538 37.638640123),LEG,1046,1046COMB
2009,3,SC,South Carolina,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-81.045371207 33.998821303),LEG,1046,1046COMB
2011,1,ID,Idaho,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-114.363730042 43.682630005),LEG,1046,1046COMB
2012,2,WI,Wisconsin,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,Yes,No,Preemption for one policy,1,POINT (-89.816370742 44.393191174),LEG,1046,1046COMB
2011,1,NV,Nevada,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-117.071840564 39.49324039),LEG,1046,1046COMB
2017,3,VT,Vermont,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-72.517640791 43.625381239),LEG,1046,1046COMB
2022,3,IA,Iowa,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-93.816490556 42.469400913),LEG,1046,1046COMB
2018,3,MD,Maryland,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-76.609260111 39.290580964),LEG,1046,1046COMB
2024,3,ND,North Dakota,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-100.118421049 47.475319779),LEG,1046,1046COMB
2018,3,GA,Georgia,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-83.627580346 32.839681093),LEG,1046,1046COMB
2022,2,MS,Mississippi,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.538030825 32.745510099),LEG,1046,1046COMB
2010,2,GU,Guam,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (144.793731 13.444304),LEG,1046,1046COMB
2007,1,AR,Arkansas,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-92.274490743 34.748650124),LEG,1046,1046COMB
2024,2,AZ,Arizona,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-111.763811277 34.86597028),LEG,1046,1046COMB
2024,1,WA,Washington,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-120.47001079 47.522278629),LEG,1046,1046COMB
2013,2,NH,New Hampshire,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-71.50036092 43.655950113),LEG,1046,1046COMB
2012,4,OR,Oregon,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-120.155031326 44.567449424),LEG,1046,1046COMB
2009,2,NM,New Mexico,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-106.240580985 34.520880952),LEG,1046,1046COMB
2021,2,GU,Guam,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (144.793731 13.444304),LEG,1046,1046COMB
2015,4,OR,Oregon,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-120.155031326 44.567449424),LEG,1046,1046COMB
2008,4,IN,Indiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.149960194 39.766910452),LEG,1046,1046COMB
2014,1,PA,Pennsylvania,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-77.860700294 40.793730152),LEG,1046,1046COMB
1995,4,AS,American Samoa,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-170.6961815 -14.3016396),LEG,1046,1046COMB
2021,4,IL,Illinois,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-88.997710178 40.485010283),LEG,1046,1046COMB
2011,2,WI,Wisconsin,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.816370742 44.393191174),LEG,1046,1046COMB
2008,4,UT,Utah,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-111.587130635 39.360700171),LEG,1046,1046COMB
2017,4,ID,Idaho,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-114.363730042 43.682630005),LEG,1046,1046COMB
2013,1,AZ,Arizona,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-111.763811277 34.86597028),LEG,1046,1046COMB
2007,4,OH,Ohio,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-82.404260056 40.060210141),LEG,1046,1046COMB
2020,1,SD,South Dakota,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-100.373530637 44.353130053),LEG,1046,1046COMB
2022,4,MH,Marshall Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (166.8417424 11.3246908),LEG,1046,1046COMB
2007,4,SC,South Carolina,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-81.045371207 33.998821303),LEG,1046,1046COMB
2023,2,CT,Connecticut,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",Yes,No,No,Preemption for one policy,1,POINT (-72.649840952 41.56266102),LEG,1046,1046COMB
2025,1,HI,Hawaii,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-157.857749403 21.304850435),LEG,1046,1046COMB
2006,4,LA,Louisiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-92.445680071 31.312660644),LEG,1046,1046COMB
2010,4,MN,Minnesota,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-94.794200503 46.355648736),LEG,1046,1046COMB
2024,1,FL,Florida,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,Yes,No,Preemption for one policy,1,POINT (-81.928960539 28.932040377),LEG,1046,1046COMB
2012,2,OH,Ohio,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-82.404260056 40.060210141),LEG,1046,1046COMB
2014,3,NE,Nebraska,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-99.365720623 41.641040988001),LEG,1046,1046COMB
2007,1,TN,Tennessee,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-85.774490914 35.68094058),LEG,1046,1046COMB
2024,1,NH,New Hampshire,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-71.50036092 43.655950113),LEG,1046,1046COMB
2018,4,ME,Maine,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-68.985031336 45.254228894001),LEG,1046,1046COMB
1999,4,ME,Maine,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-68.985031336 45.254228894001),LEG,1046,1046COMB
2007,1,HI,Hawaii,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-157.857749403 21.304850435),LEG,1046,1046COMB
2018,3,MI,Michigan,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-84.71439027 44.661319543001),LEG,1046,1046COMB
2008,2,VI,U.S. Virgin Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-64.896335 18.335765),LEG,1046,1046COMB
2012,2,MS,Mississippi,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.538030825 32.745510099),LEG,1046,1046COMB
2008,4,KS,Kansas,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-98.200781227 38.3477403),LEG,1046,1046COMB
2015,1,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2002,4,DC,District of Columbia,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-77.031961127 38.890371385),LEG,1046,1046COMB
2021,2,NV,Nevada,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-117.071840564 39.49324039),LEG,1046,1046COMB
2012,4,WY,Wyoming,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-108.109830353 43.235541343),LEG,1046,1046COMB
2006,1,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2021,4,NM,New Mexico,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,Yes,Yes,Preemption for two policies,2,POINT (-106.240580985 34.520880952),LEG,1046,1046COMB
2022,2,NH,New Hampshire,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-71.50036092 43.655950113),LEG,1046,1046COMB
2015,4,CT,Connecticut,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",Yes,No,No,Preemption for one policy,1,POINT (-72.649840952 41.56266102),LEG,1046,1046COMB
2018,2,MT,Montana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,Yes,Preemption for one policy,1,POINT (-109.424420645 47.066528972),LEG,1046,1046COMB
2018,1,AL,Alabama,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.631860762 32.840571122),LEG,1046,1046COMB
2011,1,MS,Mississippi,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.538030825 32.745510099),LEG,1046,1046COMB
2016,3,HI,Hawaii,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-157.857749403 21.304850435),LEG,1046,1046COMB
2009,4,IL,Illinois,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-88.997710178 40.485010283),LEG,1046,1046COMB
2014,3,MI,Michigan,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-84.71439027 44.661319543001),LEG,1046,1046COMB
2021,3,OH,Ohio,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-82.404260056 40.060210141),LEG,1046,1046COMB
2013,4,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2011,3,WY,Wyoming,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-108.109830353 43.235541343),LEG,1046,1046COMB
2025,1,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2010,1,OR,Oregon,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-120.155031326 44.567449424),LEG,1046,1046COMB
2022,4,MO,Missouri,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-92.566300053 38.635790776),LEG,1046,1046COMB
2008,3,VI,U.S. Virgin Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-64.896335 18.335765),LEG,1046,1046COMB
2016,1,IN,Indiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.149960194 39.766910452),LEG,1046,1046COMB
2006,3,AR,Arkansas,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-92.274490743 34.748650124),LEG,1046,1046COMB
2021,2,PA,Pennsylvania,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,Yes,Yes,Preemption for two policies,2,POINT (-77.860700294 40.793730152),LEG,1046,1046COMB
2008,1,AK,Alaska,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-147.722059036 64.845079957001),LEG,1046,1046COMB
2015,4,MS,Mississippi,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.538030825 32.745510099),LEG,1046,1046COMB
2024,3,WI,Wisconsin,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,Yes,Yes,Preemption for two policies,2,POINT (-89.816370742 44.393191174),LEG,1046,1046COMB
2007,3,AL,Alabama,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.631860762 32.840571122),LEG,1046,1046COMB
2015,4,WA,Washington,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-120.47001079 47.522278629),LEG,1046,1046COMB
2011,4,AZ,Arizona,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-111.763811277 34.86597028),LEG,1046,1046COMB
2018,4,OH,Ohio,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-82.404260056 40.060210141),LEG,1046,1046COMB
2018,4,MS,Mississippi,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-89.538030825 32.745510099),LEG,1046,1046COMB
2017,2,IN,Indiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.149960194 39.766910452),LEG,1046,1046COMB
2015,4,IN,Indiana,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-86.149960194 39.766910452),LEG,1046,1046COMB
2022,2,MP,Northern Mariana Islands,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (145.6739 15.0979),LEG,1046,1046COMB
2021,3,AS,American Samoa,Legislation,E-Cigarette - Preemption,"Smokefree Indoor Air, Youth Access, Licensure – OSH",No,No,No,No Preemption,0,POINT (-170.6961815 -14.3016396),LEG,1046,1046COMB
