Data as of,Start Date,End Date,MMWR Week ,Week Ending Date,Jurisdiction of Occurrence,Place Of Death,Age Group,COVID-19 Deaths
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Decedent's home,40-49 years,23
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Decedent's home,50-64 years,91
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Decedent's home,65-74 years,90
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Decedent's home,75-84 years,114
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Decedent's home,85 years and over,139
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,0-17 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,18-29 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,30-39 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,40-49 years,3
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,50-64 years,12
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,65-74 years,19
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,75-84 years,39
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Hospice facility,85 years and over,58
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,30-39 years,1
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,40-49 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,50-64 years,21
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,65-74 years,48
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,75-84 years,114
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Nursing home/long term care facility,85 years and over,181
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,0-17 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,18-29 years,1
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,30-39 years,1
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,40-49 years,2
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,50-64 years,8
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,65-74 years,12
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,75-84 years,11
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Other,85 years and over,20
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,0-17 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,18-29 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,30-39 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,40-49 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,50-64 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,65-74 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,75-84 years,0
06/08/2021,04/04/2021,04/10/2021,14,04/10/2021,United States,Place of death unknown,85 years and over,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",0-17 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",18-29 years,16
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",30-39 years,53
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",40-49 years,164
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",50-64 years,821
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",65-74 years,832
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",75-84 years,710
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, inpatient",85 years and over,426
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",0-17 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",30-39 years,3
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",40-49 years,16
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",50-64 years,56
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",65-74 years,33
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",75-84 years,17
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, outpatient or emergency room",85 years and over,14
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",30-39 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",40-49 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",50-64 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",65-74 years,2
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",75-84 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,"Healthcare setting, dead on arrival",85 years and over,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,18-29 years,5
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,30-39 years,14
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,40-49 years,29
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,50-64 years,133
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,65-74 years,94
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,75-84 years,109
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Decedent's home,85 years and over,162
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,30-39 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,40-49 years,2
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,50-64 years,16
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,65-74 years,29
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,75-84 years,47
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Hospice facility,85 years and over,50
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,30-39 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,40-49 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,50-64 years,19
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,65-74 years,36
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,75-84 years,94
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Nursing home/long term care facility,85 years and over,165
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,30-39 years,4
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,40-49 years,3
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,50-64 years,13
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,65-74 years,11
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,75-84 years,21
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Other,85 years and over,15
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,0-17 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,18-29 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,30-39 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,40-49 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,50-64 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,65-74 years,0
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,75-84 years,1
06/08/2021,04/11/2021,04/17/2021,15,04/17/2021,United States,Place of death unknown,85 years and over,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",0-17 years,7
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",18-29 years,25
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",30-39 years,80
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",40-49 years,169
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",50-64 years,860
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",65-74 years,871
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",75-84 years,741
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, inpatient",85 years and over,416
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",18-29 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",30-39 years,3
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",40-49 years,26
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",50-64 years,49
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",65-74 years,43
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",75-84 years,21
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, outpatient or emergency room",85 years and over,23
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",0-17 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",40-49 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",50-64 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",65-74 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",75-84 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,"Healthcare setting, dead on arrival",85 years and over,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,18-29 years,6
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,30-39 years,8
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,40-49 years,21
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,50-64 years,119
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,65-74 years,93
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,75-84 years,126
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Decedent's home,85 years and over,150
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,18-29 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,30-39 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,40-49 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,50-64 years,10
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,65-74 years,30
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,75-84 years,49
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Hospice facility,85 years and over,52
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,30-39 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,40-49 years,1
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,50-64 years,15
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,65-74 years,42
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,75-84 years,74
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Nursing home/long term care facility,85 years and over,143
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,18-29 years,2
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,30-39 years,2
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,40-49 years,6
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,50-64 years,9
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,65-74 years,14
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,75-84 years,17
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Other,85 years and over,34
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,0-17 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,18-29 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,30-39 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,40-49 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,50-64 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,65-74 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,75-84 years,0
06/08/2021,04/18/2021,04/24/2021,16,04/24/2021,United States,Place of death unknown,85 years and over,0
06/08/2021,04/25/2021,05/01/2021,17,05/01/2021,United States,"Healthcare setting, inpatient",0-17 years,2
06/08/2021,04/25/2021,05/01/2021,17,05/01/2021,United States,"Healthcare setting, inpatient",18-29 years,19
06/08/2021,04/25/2021,05/01/2021,17,05/01/2021,United States,"Healthcare setting, inpatient",30-39 years,63
