Data as of,Date Of Death Year,Date Of Death Month,Region,AgeGroup,RaceEthnicity,"COVID-19 (U071, Multiple Cause of Death)",Sex,Place Of Death,Note1,Note2
09/11/2020,2020,4,United States,85+ years,All Race/Ethnicity Groups,20990,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,United States,Under 1 year,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,4,United States,Unknown Age,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,4,West,1-4 Years,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,18-29 years,All Race/Ethnicity Groups,20,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,30-39 years,All Race/Ethnicity Groups,63,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,40-49 years,All Race/Ethnicity Groups,147,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,5-17 years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,4,West,50-64 years,All Race/Ethnicity Groups,615,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,65-74 years,All Race/Ethnicity Groups,887,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,75-84 years,All Race/Ethnicity Groups,1185,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,85+ years,All Race/Ethnicity Groups,1522,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,Under 1 year,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,West,Unknown Age,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,1-4 Years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Midwest,18-29 years,All Race/Ethnicity Groups,23,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,30-39 years,All Race/Ethnicity Groups,92,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,4,United States,All Ages,Hispanic,10790,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,40-49 years,All Race/Ethnicity Groups,214,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,5-17 years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Midwest,50-64 years,All Race/Ethnicity Groups,1134,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,65-74 years,All Race/Ethnicity Groups,1668,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,75-84 years,All Race/Ethnicity Groups,2138,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,85+ years,All Race/Ethnicity Groups,2974,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Midwest,Under 1 year,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Midwest,Unknown Age,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,1-4 Years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Northeast,18-29 years,All Race/Ethnicity Groups,43,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,30-39 years,All Race/Ethnicity Groups,120,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,40-49 years,All Race/Ethnicity Groups,370,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,5-17 years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Northeast,50-64 years,All Race/Ethnicity Groups,2211,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,65-74 years,All Race/Ethnicity Groups,3228,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,75-84 years,All Race/Ethnicity Groups,4217,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,85+ years,All Race/Ethnicity Groups,6527,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,Northeast,Under 1 year,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,Northeast,Unknown Age,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,1-4 Years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,South,18-29 years,All Race/Ethnicity Groups,37,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,30-39 years,All Race/Ethnicity Groups,106,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,40-49 years,All Race/Ethnicity Groups,291,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,5-17 years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,South,50-64 years,All Race/Ethnicity Groups,1328,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,65-74 years,All Race/Ethnicity Groups,1932,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,75-84 years,All Race/Ethnicity Groups,2354,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,85+ years,All Race/Ethnicity Groups,2802,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,Under 1 year,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,South,Unknown Age,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,United States,1-4 Years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,United States,18-29 years,All Race/Ethnicity Groups,129,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,30-39 years,All Race/Ethnicity Groups,376,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,40-49 years,All Race/Ethnicity Groups,1016,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,5-17 years,All Race/Ethnicity Groups,11,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,50-64 years,All Race/Ethnicity Groups,5343,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,65-74 years,All Race/Ethnicity Groups,7653,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,75-84 years,All Race/Ethnicity Groups,9686,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,85+ years,All Race/Ethnicity Groups,13609,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,United States,Under 1 year,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,United States,Unknown Age,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,West,1-4 Years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,West,18-29 years,All Race/Ethnicity Groups,26,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,West,30-39 years,All Race/Ethnicity Groups,58,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,West,40-49 years,All Race/Ethnicity Groups,141,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,West,5-17 years,All Race/Ethnicity Groups,,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
09/11/2020,2020,5,West,50-64 years,All Race/Ethnicity Groups,670,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,West,65-74 years,All Race/Ethnicity Groups,825,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
09/11/2020,2020,5,West,75-84 years,All Race/Ethnicity Groups,977,All Sexes,All Places of Death,"Data are provisional, and values in the most recent months are incomplete.",
